X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1536.0,1536.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1537.0,1537.0,train,9.753951248091333E-6,2.836916244517856,0.06262959313749772
1538.0,1538.0,train,3.605438450088762E-4,82.14798571947111,0.9084347883691163
1539.0,1539.0,train,2.5416574619390754E-4,61.18051829885716,0.8146165867315147
1540.0,1540.0,train,5.985003145039095E-5,14.376861692219894,0.32756861670261717
1541.0,1541.0,train,1.801478001005217E-4,44.61397552151706,0.6971534078975381
1542.0,1542.0,train,2.8058800544567415E-4,65.7179375615172,0.844409935902052
1543.0,1543.0,train,3.4043438094424476E-4,79.56193369480306,0.8953738216558823
1544.0,1544.0,train,5.353296311149996E-5,12.852894601584188,0.29880399100452293
1545.0,1545.0,train,6.756984091082322E-5,16.360933136668308,0.36112337991195065
1546.0,1546.0,train,1.5623119479398407E-5,4.874738268890021,0.0984089134799766
1547.0,1547.0,train,1.232157364424806E-4,32.75876513786755,0.5582548880500962
1548.0,1548.0,train,3.700057640689573E-4,85.98941306873867,0.9140031157968601
1549.0,1549.0,train,3.1951576809124385E-4,72.28033055883336,0.8798066742474389
1550.0,1550.0,train,2.2144712208936577E-4,51.80699666880275,0.7697011712762357
1551.0,1551.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1552.0,1552.0,train,3.795165220593755E-4,87.84847392640923,0.9192589698297542
1553.0,1553.0,train,3.9593439077443204E-4,90.18545269442707,0.927587218261677
1554.0,1554.0,train,3.169768607526667E-4,71.97964580558094,0.8777660844291336
1555.0,1555.0,train,3.439616968340284E-5,9.06356146410131,0.20393548777709858
1556.0,1556.0,train,2.1609408395421647E-4,50.62802591983135,0.761379889677134
1557.0,1557.0,train,8.097899030560644E-5,20.718491826359127,0.41547613902229585
1558.0,1558.0,train,1.111426350123529E-4,29.479863972339214,0.5214370816857024
1559.0,1559.0,train,1.1777674111216317E-4,31.524759267294424,0.5420325631174239
1560.0,1560.0,train,2.79478508731485E-4,65.27271507012233,0.8432610574511428
1561.0,1561.0,train,2.2699281085089278E-4,53.320056427639486,0.7780160197743026
1562.0,1562.0,train,3.88254150408195E-4,88.99398274760038,0.9238039844156114
1563.0,1563.0,train,2.254699832733823E-4,53.02523625698734,0.7757631578383947
1564.0,1564.0,train,3.069882006065485E-4,69.75299103518773,0.869396028347014
1565.0,1565.0,train,1.8637649786525107E-4,45.86591095394154,0.709406622086584
1566.0,1566.0,train,2.113871334074892E-4,49.912665233978345,0.7538148818857736
1567.0,1567.0,train,3.7723997684319886E-4,87.26146824522004,0.9180309077889824
1568.0,1568.0,train,1.408970556024426E-4,37.15792078255013,0.6071250855686481
1569.0,1569.0,train,2.4284002234689698E-4,57.68743568648978,0.8001583905314638
1570.0,1570.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1571.0,1571.0,train,3.0579013393088137E-4,69.56214196352973,0.8683543556830652
1572.0,1572.0,train,2.8183161988709366E-4,65.85054022584237,0.8456876859522461
1573.0,1573.0,train,1.6516611951751571E-4,42.01570168577244,0.6655232692597077
1574.0,1574.0,train,2.3093562831194914E-4,54.64833247593026,0.7837443921751426
1575.0,1575.0,train,3.4770695460310173E-4,80.27017706953156,0.9002995078306911
1576.0,1576.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1577.0,1577.0,train,5.983768179488275E-5,14.374188282570179,0.32751355009820826
1578.0,1578.0,train,3.109018879827904E-4,70.88331403615746,0.8727417300321488
1579.0,1579.0,train,6.1609250668908015E-6,1.5796383126875742,0.04002883202350582
1580.0,1580.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1581.0,1581.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1582.0,1582.0,train,1.0902147136691898E-4,28.803054733651884,0.5146585022821779
1583.0,1583.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1584.0,1584.0,train,3.705439585297801E-4,86.00868631791248,0.9143094637200009
1585.0,1585.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
1586.0,1586.0,train,3.3573546355673335E-4,78.29095275685962,0.8920625924257531
1587.0,1587.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1588.0,1588.0,train,4.621388095728805E-5,11.385185684583067,0.26393455914864683
1589.0,1589.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1590.0,1590.0,train,3.601612968798632E-4,81.91513859807056,0.9082022282624888
1591.0,1591.0,train,3.88254150408195E-4,88.99398274760038,0.9238039844156114
1592.0,1592.0,train,7.332296285354021E-5,18.12641765573427,0.38503620474408407
1593.0,1593.0,train,2.682331219567857E-4,63.01518988459893,0.8311268486417386
1594.0,1594.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1595.0,1595.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1596.0,1596.0,train,2.4127859318913083E-4,57.16943777067149,0.7980785689054212
1597.0,1597.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1598.0,1598.0,train,8.001958639380827E-5,20.379245048964208,0.411745754743857
1599.0,1599.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1600.0,1600.0,train,4.001821336970613E-4,93.83667412275156,0.9295983444895153
1601.0,1601.0,train,1.1689014109937116E-4,31.208675582948317,0.5393322928115976
1602.0,1602.0,train,3.622885567774313E-4,85.60537950562947,0.9094879915518883
1603.0,1603.0,train,2.2656953466071542E-4,53.23810994829802,0.7773921085843114
1604.0,1604.0,train,1.3582997676516063E-4,36.12825346210194,0.5937006510831244
1605.0,1605.0,train,3.601612968798632E-4,81.91513859807056,0.9082022282624888
1606.0,1606.0,train,1.2044047058165881E-4,32.09209092062825,0.55005050021451
1607.0,1607.0,train,2.8405211701312545E-4,66.1739275075702,0.8479430943967203
1608.0,1608.0,train,3.9593439077443204E-4,90.18545269442707,0.927587218261677
1609.0,1609.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1610.0,1610.0,train,4.0183182102304334E-4,94.03715504253594,0.9303642567900239
1611.0,1611.0,train,2.0522918903416812E-4,48.6101549433923,0.7435545351174804
1612.0,1612.0,train,9.966458954268535E-6,2.912268854152299,0.06394951333090915
1613.0,1613.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1614.0,1614.0,train,3.4770695460310173E-4,80.27017706953156,0.9002995078306911
1615.0,1615.0,train,7.897374940893893E-5,19.922048769828073,0.4076521726995981
1616.0,1616.0,train,2.8834250318570905E-4,67.37525549723038,0.8522079791031203
1617.0,1617.0,train,3.3423837587676677E-4,76.52634467601897,0.890985769468875
1618.0,1618.0,train,1.500296832199803E-4,39.05115955331618,0.6302103230073675
1619.0,1619.0,train,2.943079839157379E-4,68.1702871892064,0.8579399365087108
1620.0,1620.0,train,6.752906181426399E-5,16.34944825027429,0.3609506048685539
1621.0,1621.0,train,1.509302563849743E-4,39.2529285303116,0.6324119585292058
1622.0,1622.0,train,1.0509938632756704E-4,27.727043142794898,0.5018708256796872
1623.0,1623.0,train,8.65437680783025E-5,22.251334588130256,0.4366514536629258
1624.0,1624.0,train,3.9757086696328765E-4,93.33499333471342,0.9283687352881929
1625.0,1625.0,train,2.3654684330148815E-4,56.007476836576096,0.7916427651615202
1626.0,1626.0,train,6.21895759370018E-5,14.923524367320695,0.3379196261412627
1627.0,1627.0,train,1.753710693866875E-4,43.837566984705106,0.6874076155787092
1628.0,1628.0,train,2.760891752052196E-4,64.90091267097257,0.83969861183734
1629.0,1629.0,train,1.6436258489530847E-4,41.69514387909711,0.663736387987085
1630.0,1630.0,train,2.2150247698561414E-4,51.81936726951643,0.7697856866598096
1631.0,1631.0,train,5.1210895264542E-5,12.388271884061771,0.2879239684842435
1632.0,1632.0,train,3.401292915624043E-5,8.981121566069113,0.20190995478070628
1633.0,1633.0,train,2.6701045594596364E-4,62.61140916859498,0.8297521806855722
1634.0,1634.0,train,3.606257089502664E-4,82.1978141767384,0.9084844788252858
1635.0,1635.0,train,2.5057964562986735E-4,60.00844747082453,0.8101555605577339
1636.0,1636.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
1637.0,1637.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1638.0,1638.0,train,2.3654684330148815E-4,56.007476836576096,0.7916427651615202
1639.0,1639.0,train,3.795165220593755E-4,87.84847392640923,0.9192589698297542
1640.0,1640.0,train,1.0014522622118391E-4,26.316180515099983,0.48523545177357197
1641.0,1641.0,train,2.9037661517758E-4,67.64314612053113,0.8541879918642442
1642.0,1642.0,train,3.321762820871239E-4,76.33019125008504,0.8894849383457225
1643.0,1643.0,train,1.3768980375351622E-4,36.59548260506721,0.598680443281342
1644.0,1644.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1645.0,1645.0,train,4.335216271396647E-4,97.77446413905281,0.9435616797356442
1646.0,1646.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1647.0,1647.0,train,2.716869986018354E-4,64.06559775701803,0.8349504402579142
1648.0,1648.0,train,2.2699281085089278E-4,53.320056427639486,0.7780160197743026
1649.0,1649.0,train,2.4398559988747078E-4,58.297327398756394,0.8016706617029599
1650.0,1650.0,train,2.507446058644998E-4,60.33363692326339,0.8103631032019489
1651.0,1651.0,train,1.1320127906031098E-4,30.03946991619423,0.5279253261292582
1652.0,1652.0,train,3.7914786242143665E-4,87.66346615661698,0.9190613554676733
1653.0,1653.0,train,3.137896594955016E-4,71.8358011587652,0.875155329336073
1654.0,1654.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1655.0,1655.0,train,1.5797146074418775E-4,40.46389830247397,0.6491797968267818
1656.0,1656.0,train,1.4267225993819734E-4,37.61247648643031,0.6117225332788301
1657.0,1657.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1658.0,1658.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1659.0,1659.0,train,2.798301197035102E-4,65.3971567760485,0.8436260641665654
1660.0,1660.0,train,3.622885567774313E-4,85.60537950562947,0.9094879915518883
1661.0,1661.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
1662.0,1662.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
1663.0,1663.0,train,2.8828133267257497E-4,67.33111404512123,0.8521480208613011
1664.0,1664.0,train,2.9942084892337713E-4,68.87317328627009,0.8626754053976581
1665.0,1665.0,train,3.606257089502664E-4,82.1978141767384,0.9084844788252858
1666.0,1666.0,train,8.915189363619318E-5,23.046377691288566,0.44631025941364866
1667.0,1667.0,train,1.279142415227137E-4,34.015614369455044,0.5718052687958795
1668.0,1668.0,train,1.1748554736429222E-4,31.419620969389346,0.5411474399861667
1669.0,1669.0,train,3.13794169067359E-4,71.83601737856259,0.8751590624094302
1670.0,1670.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
1671.0,1671.0,train,2.760891752052196E-4,64.90091267097257,0.83969861183734
1672.0,1672.0,train,1.2884139842564408E-4,34.31476143719043,0.5744296562648739
1673.0,1673.0,train,2.890826455771758E-4,67.54968841223248,0.8529315293475921
1674.0,1674.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1675.0,1675.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1676.0,1676.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1677.0,1677.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1678.0,1678.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1679.0,1679.0,train,1.950663302289683E-4,47.005358643808954,0.7256775640404098
1680.0,1680.0,train,2.0995312626179543E-4,49.7610618374112,0.7514628282374036
1681.0,1681.0,train,3.111269867583128E-4,71.6158656485911,0.8729315329014319
1682.0,1682.0,train,2.3654684330148815E-4,56.007476836576096,0.7916427651615202
1683.0,1683.0,train,1.5407808733694857E-5,4.80258637995419,0.09712080313612081
1684.0,1684.0,train,2.8529894226344654E-4,66.28863658963174,0.849195039859914
1685.0,1685.0,train,2.79478508731485E-4,65.27271507012233,0.8432610574511428
1686.0,1686.0,train,3.3960192797231545E-4,79.46903841806842,0.8947947038209343
1687.0,1687.0,train,2.4272405492309576E-4,57.6460450614097,0.8000046612440166
1688.0,1688.0,train,2.790331574812686E-4,65.17823306870997,0.8427975158785047
1689.0,1689.0,train,2.505397711771104E-4,59.996546556768,0.8101053589379889
1690.0,1690.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1691.0,1691.0,train,1.3204286956005872E-5,4.108169293947172,0.08383183285493157
1692.0,1692.0,train,1.688699377373451E-4,42.689953062166495,0.673637758421807
1693.0,1693.0,train,1.3903170089774222E-5,4.347633548899656,0.08806769235041156
1694.0,1694.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1695.0,1695.0,train,3.6483900842724165E-4,85.80438669602064,0.9110058241008919
1696.0,1696.0,train,8.504151326259782E-5,21.878573958811014,0.43101178847945054
1697.0,1697.0,train,4.415783498398797E-4,98.69677198233605,0.9464976471936354
1698.0,1698.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1699.0,1699.0,train,2.507446058644998E-4,60.33363692326339,0.8103631032019489
1700.0,1700.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1701.0,1701.0,train,7.5426968923220936E-6,2.048368808841149,0.04878419535992695
1702.0,1702.0,train,1.0148304635236344E-4,26.694334649793024,0.4897816586711551
1703.0,1703.0,train,7.576874078934123E-5,18.988789236584307,0.3949289639007747
1704.0,1704.0,train,2.253404391682873E-4,52.99546347569254,0.7755704591044846
1705.0,1705.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1706.0,1706.0,train,2.4948811990785857E-4,59.666965025805375,0.8087765355186923
1707.0,1707.0,train,2.2699281085089278E-4,53.320056427639486,0.7780160197743026
1708.0,1708.0,train,3.578168730420228E-4,81.22552527581328,0.9067640391574143
1709.0,1709.0,train,2.5057964562986735E-4,60.00844747082453,0.8101555605577339
1710.0,1710.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
1711.0,1711.0,train,1.2198117074359642E-4,32.47160400078561,0.554623835967853
1712.0,1712.0,train,1.279142415227137E-4,34.015614369455044,0.5718052687958795
1713.0,1713.0,train,4.2788738533954126E-4,97.5800787830825,0.9414132801135888
1714.0,1714.0,train,2.0446925249154407E-4,48.53059785628976,0.7422590431763874
1715.0,1715.0,train,2.6148959393637903E-4,62.0145065133471,0.823404286211239
1716.0,1716.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
1717.0,1717.0,train,7.5426968923220936E-6,2.048368808841149,0.04878419535992695
1718.0,1718.0,train,3.7362965845083124E-4,86.61498160781228,0.9160449405894352
1719.0,1719.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1720.0,1720.0,train,2.2902331910763712E-4,54.0040308582806,0.7809847703599834
1721.0,1721.0,train,4.024619310923011E-4,94.05992823863377,0.9306545984627492
1722.0,1722.0,train,3.7914786242143665E-4,87.66346615661698,0.9190613554676733
1723.0,1723.0,train,2.482958501527101E-4,59.25686002941471,0.807258782006466
1724.0,1724.0,train,7.228320591400815E-5,17.693492677734447,0.3807817192791626
1725.0,1725.0,train,9.202504432041413E-5,23.90268147870785,0.4567589578283996
1726.0,1726.0,train,3.7362965845083124E-4,86.61498160781228,0.9160449405894352
1727.0,1727.0,train,2.1678266926305578E-4,50.75385303860853,0.7624669193502972
1728.0,1728.0,train,4.0183182102304334E-4,94.03715504253594,0.9303642567900239
1729.0,1729.0,train,3.606257089502664E-4,82.1978141767384,0.9084844788252858
1730.0,1730.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
1731.0,1731.0,train,1.2869781136275543E-4,34.280358490063826,0.5740242773756347
1732.0,1732.0,train,2.2239363382403214E-4,52.01852120473228,0.771142036277666
1733.0,1733.0,train,1.0845909681841689E-4,28.62705073138425,0.5128452811297857
1734.0,1734.0,train,2.3346039497215395E-4,55.06810210839351,0.7873346535687429
1735.0,1735.0,train,1.951144732302644E-4,47.01653949922881,0.7257651214430718
1736.0,1736.0,train,2.2699281085089278E-4,53.320056427639486,0.7780160197743026
1737.0,1737.0,train,1.4989828039646913E-4,39.01401907584912,0.6298879813798239
1738.0,1738.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1739.0,1739.0,train,2.297800197923468E-4,54.22196606467755,0.7820809381794561
1740.0,1740.0,train,2.481269253814835E-4,59.02173464807555,0.8070427695040902
1741.0,1741.0,train,2.8650894972278163E-4,66.51272269284583,0.8504001598435221
1742.0,1742.0,train,3.335418748282328E-4,76.45947005041982,0.8904811361521082
1743.0,1743.0,train,1.408970556024426E-4,37.15792078255013,0.6071250855686481
1744.0,1744.0,train,1.232157364424806E-4,32.75876513786755,0.5582548880500962
1745.0,1745.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1746.0,1746.0,train,3.3423837587676677E-4,76.52634467601897,0.890985769468875
1747.0,1747.0,train,2.113871334074892E-4,49.912665233978345,0.7538148818857736
1748.0,1748.0,train,2.3718354619218162E-4,56.14187861197162,0.7925205673521812
1749.0,1749.0,train,7.896812402973026E-5,19.920194675630974,0.4076300771707301
1750.0,1750.0,train,1.9074800951324598E-4,46.334861462642266,0.7177090643718609
1751.0,1751.0,train,2.617119046412894E-4,62.0297125356776,0.8236644148532313
1752.0,1752.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1753.0,1753.0,train,1.6641025705290034E-4,42.23760218771724,0.6682712383331225
1754.0,1754.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
1755.0,1755.0,train,3.88254150408195E-4,88.99398274760038,0.9238039844156114
1756.0,1756.0,train,1.9901437657744483E-4,47.705539154196494,0.7327658138248678
1757.0,1757.0,train,3.7914786242143665E-4,87.66346615661698,0.9190613554676733
1758.0,1758.0,train,3.2484044368750044E-4,73.74406125719692,0.8839762987193099
1759.0,1759.0,train,3.338189397597951E-4,76.48569940920956,0.8906821561723381
1760.0,1760.0,train,1.0760506430829104E-4,28.38235745461268,0.5100787262663768
1761.0,1761.0,train,9.261166811066182E-5,24.096376942644472,0.45886795286341153
1762.0,1762.0,train,3.109018879827904E-4,70.88331403615746,0.8727417300321488
1763.0,1763.0,train,2.4355532854893435E-4,58.02319529807969,0.8011040092690351
1764.0,1764.0,train,2.385869823192071E-4,56.54936860920656,0.7944424028407023
1765.0,1765.0,train,1.6333717434389303E-4,41.33396345280224,0.6614422335852104
1766.0,1766.0,train,1.338351282458363E-4,35.252539585331924,0.5882906266424794
1767.0,1767.0,train,2.346715354294068E-4,55.526750075092394,0.7890357002213155
1768.0,1768.0,train,6.257020170079198E-5,15.018608359632427,0.33958851977768256
1769.0,1769.0,train,1.1534509823096136E-4,30.73317401581342,0.5345885344972088
1770.0,1770.0,train,3.015645511290806E-4,69.15220565372432,0.8646136004961367
1771.0,1771.0,train,7.963287663278882E-5,20.22099968888421,0.41023541437247
1772.0,1772.0,train,3.015645511290806E-4,69.15220565372432,0.8646136004961367
1773.0,1773.0,train,3.720760305842352E-4,86.35693272848246,0.9151755788771488
1774.0,1774.0,train,3.1110658873826887E-4,71.05587136821941,0.8729143449992465
1775.0,1775.0,train,1.4267225993819734E-4,37.61247648643031,0.6117225332788301
1776.0,1776.0,train,1.6297715740325554E-4,41.24743232984207,0.6606330596317477
1777.0,1777.0,train,2.8828133267257497E-4,67.33111404512123,0.8521480208613011
1778.0,1778.0,train,2.0980287528408304E-4,49.71120332164626,0.7512150901869576
1779.0,1779.0,train,1.4632035456784145E-4,38.2582548972807,0.621002230415742
1780.0,1780.0,train,1.5607377444738476E-4,40.08123530894434,0.6447374547903868
1781.0,1781.0,train,3.905001558688966E-5,9.947432522848697,0.228125956243458
1782.0,1782.0,train,3.3423837587676677E-4,76.52634467601897,0.890985769468875
1783.0,1783.0,train,1.0338594919429737E-4,27.237917762117092,0.4961790561569037
1784.0,1784.0,train,3.795165220593755E-4,87.84847392640923,0.9192589698297542
1785.0,1785.0,train,9.779486855490464E-5,25.744133612653407,0.47715010077433695
1786.0,1786.0,train,3.3423837587676677E-4,76.52634467601897,0.890985769468875
1787.0,1787.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
1788.0,1788.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1789.0,1789.0,train,6.545508599279198E-5,15.784120755489713,0.3521015786060018
1790.0,1790.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
1791.0,1791.0,train,4.144950789712406E-4,95.34944496465212,0.9359726641663012
1792.0,1792.0,train,3.867505579808667E-4,88.77093795749431,0.9230405058313506
1793.0,1793.0,train,2.550175380975018E-4,61.33463899374038,0.815660696576585
1794.0,1794.0,train,1.003941203633737E-4,26.388141217796665,0.4860843051447603
1795.0,1795.0,train,1.408970556024426E-4,37.15792078255013,0.6071250855686481
1796.0,1796.0,train,6.013093042709267E-5,14.437669707019236,0.32881991667548693
1797.0,1797.0,train,3.7668654223718716E-4,87.09118263102016,0.917729550812262
1798.0,1798.0,train,3.0701527357839665E-4,69.75557842878304,0.8694194717704857
1799.0,1799.0,train,1.793737383372498E-4,44.4797407187325,0.6955950004127467
1800.0,1800.0,train,8.065603502287685E-5,20.609525499240114,0.41422306297008926
1801.0,1801.0,train,4.335216271396647E-4,97.77446413905281,0.9435616797356442
1802.0,1802.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1803.0,1803.0,train,3.7914786242143665E-4,87.66346615661698,0.9190613554676733
1804.0,1804.0,train,2.507446058644998E-4,60.33363692326339,0.8103631032019489
1805.0,1805.0,train,2.539833179266424E-4,61.041872213298134,0.8143922019472449
1806.0,1806.0,train,3.109018879827904E-4,70.88331403615746,0.8727417300321488
1807.0,1807.0,train,2.3618395016316158E-4,55.942163733092734,0.7911407952781255
1808.0,1808.0,train,3.7362965845083124E-4,86.61498160781228,0.9160449405894352
1809.0,1809.0,train,2.2502446528099558E-4,52.83899646692424,0.7750997485337443
1810.0,1810.0,train,2.8183161988709366E-4,65.85054022584237,0.8456876859522461
1811.0,1811.0,train,3.1951576809124385E-4,72.28033055883336,0.8798066742474389
1812.0,1812.0,train,4.1068095930647705E-4,94.62339135129776,0.9343327132935135
1813.0,1813.0,train,7.365826760946755E-5,18.233754673382137,0.3864019643228592
1814.0,1814.0,train,1.9803330530299013E-4,47.50801074155536,0.7310217047201708
1815.0,1815.0,train,7.349924389174055E-5,18.182848352209074,0.3857546092528864
1816.0,1816.0,train,1.7765164597770614E-4,44.20153020338646,0.6920991095980553
1817.0,1817.0,train,1.338351282458363E-4,35.252539585331924,0.5882906266424794
1818.0,1818.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1819.0,1819.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1820.0,1820.0,train,1.1777674111216317E-4,31.524759267294424,0.5420325631174239
1821.0,1821.0,train,2.8405211701312545E-4,66.1739275075702,0.8479430943967203
1822.0,1822.0,train,2.671995080814612E-4,62.64779098920322,0.8299654648744756
1823.0,1823.0,train,8.117343782957582E-5,20.788806640078235,0.4162293079784717
1824.0,1824.0,train,1.352456670050396E-4,35.96434163291899,0.5921234082449014
1825.0,1825.0,train,2.5189477967671236E-4,60.510210424756956,0.8118038875086396
1826.0,1826.0,train,1.7956005087699518E-4,44.5129774106409,0.6959708320426244
1827.0,1827.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1828.0,1828.0,train,7.754148049413913E-5,19.525582976312595,0.40199977161505607
1829.0,1829.0,train,2.0981439021876722E-4,49.71502656849069,0.7512340850703234
1830.0,1830.0,train,3.9593439077443204E-4,90.18545269442707,0.927587218261677
1831.0,1831.0,train,9.681702198262044E-5,25.37597855302872,0.4737489634080757
1832.0,1832.0,train,3.109018879827904E-4,70.88331403615746,0.8727417300321488
1833.0,1833.0,train,1.113708943289285E-4,29.533699713508728,0.5221608617771786
1834.0,1834.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1835.0,1835.0,train,1.117714697085652E-4,29.62121174466929,0.5234283882019872
1836.0,1836.0,train,2.2747006836515914E-4,53.58761932856267,0.7787174025578252
1837.0,1837.0,train,6.577128188502124E-5,15.853190006417583,0.3534585654682898
1838.0,1838.0,train,4.026130311719739E-4,94.06538557403117,0.9307240421084475
1839.0,1839.0,train,1.845645058098523E-4,45.480397520308124,0.7058940816068389
1840.0,1840.0,train,1.3768980375351622E-4,36.59548260506721,0.598680443281342
1841.0,1841.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1842.0,1842.0,train,2.4319993703234843E-4,57.85046649679907,0.8006347502807873
1843.0,1843.0,train,8.004015389173738E-5,20.387203118299507,0.4118259751055783
1844.0,1844.0,train,1.232157364424806E-4,32.75876513786755,0.5582548880500962
1845.0,1845.0,train,3.083748631265507E-4,69.88551589220143,0.8705913912695131
1846.0,1846.0,train,6.392474977087037E-5,15.433673506475392,0.34549362752229396
1847.0,1847.0,train,3.9662200147821096E-4,92.17726364656359,0.9279166275695858
1848.0,1848.0,train,2.6836542363727463E-4,63.09187997708889,0.831274930952739
1849.0,1849.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1850.0,1850.0,train,1.408970556024426E-4,37.15792078255013,0.6071250855686481
1851.0,1851.0,train,2.703657215917812E-4,63.74203416729215,0.8334980618059646
1852.0,1852.0,train,3.466645879528913E-4,80.01426672229935,0.8996080157026258
1853.0,1853.0,train,3.2943931048097486E-4,76.12683669026225,0.8874609579955536
1854.0,1854.0,train,1.509302563849743E-4,39.2529285303116,0.6324119585292058
1855.0,1855.0,train,1.7550614146330483E-4,43.87018318471156,0.687687460349898
1856.0,1856.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1857.0,1857.0,train,3.380682661420287E-4,79.12321682301474,0.8937193656831469
1858.0,1858.0,train,2.3654684330148815E-4,56.007476836576096,0.7916427651615202
1859.0,1859.0,train,3.924929776172499E-4,89.42309675786541,0.925915803091488
1860.0,1860.0,train,1.232157364424806E-4,32.75876513786755,0.5582548880500962
1861.0,1861.0,train,3.9031343474732474E-5,9.944082904934731,0.22803038340870996
1862.0,1862.0,train,2.783152142132304E-4,65.02592022164413,0.8420473602332255
1863.0,1863.0,train,2.3093562831194914E-4,54.64833247593026,0.7837443921751426
1864.0,1864.0,train,2.4284002234689698E-4,57.68743568648978,0.8001583905314638
1865.0,1865.0,train,1.162343069564862E-4,30.99272223684144,0.5373246144199396
1866.0,1866.0,train,7.957460931315675E-5,20.190004419654183,0.4100075085983671
1867.0,1867.0,train,4.2788738533954126E-4,97.5800787830825,0.9414132801135888
1868.0,1868.0,train,4.1106263709046157E-4,94.72050178152395,0.9344986965202376
1869.0,1869.0,train,4.682586558042704E-4,99.43378627647161,0.9551728878967884
1870.0,1870.0,train,2.0907318069192425E-4,49.24795336417223,0.7500084328837775
1871.0,1871.0,train,1.5563019394237862E-4,40.00280022440715,0.6436909808338047
1872.0,1872.0,train,2.0963703866281493E-4,49.65614140802333,0.7509413673847019
1873.0,1873.0,train,3.1951576809124385E-4,72.28033055883336,0.8798066742474389
1874.0,1874.0,train,7.379534879523192E-5,18.28909233009139,0.3869594479888342
1875.0,1875.0,train,3.6199773457450975E-4,82.52851272393895,0.909313280542953
1876.0,1876.0,train,3.7723997684319886E-4,87.26146824522004,0.9180309077889824
1877.0,1877.0,train,1.7185218905307477E-4,43.121691669056645,0.6800281118545278
1878.0,1878.0,train,1.5165901202195492E-5,4.726178256833577,0.09567138031464562
1879.0,1879.0,train,4.2729096391821525E-4,96.0639830936267,0.9411811245132905
1880.0,1880.0,train,8.216362068811118E-5,21.154975020056135,0.42004963410746776
