x,y,species cloglog values
10143.0,10143.0,3.1317346E-4
10144.0,10144.0,0.005278787
10145.0,10145.0,2.1655702E-4
10146.0,10146.0,0.05958114
10147.0,10147.0,0.0021325664
10148.0,10148.0,0.08450614
10149.0,10149.0,5.4215965E-5
10150.0,10150.0,0.013901147
10151.0,10151.0,0.0071410527
10152.0,10152.0,0.035944257
10153.0,10153.0,0.028572192
10154.0,10154.0,0.0010512302
10155.0,10155.0,4.480757E-4
10156.0,10156.0,0.020320607
10157.0,10157.0,0.0061024693
10158.0,10158.0,8.8675984E-4
10159.0,10159.0,0.17118126
10160.0,10160.0,0.023648573
10161.0,10161.0,0.01237158
10162.0,10162.0,0.029654942
10163.0,10163.0,0.036122695
10164.0,10164.0,0.014805762
10165.0,10165.0,0.5220038
10166.0,10166.0,0.9110058
10167.0,10167.0,0.07482274
10168.0,10168.0,0.47851655
10169.0,10169.0,0.0013579718
10170.0,10170.0,1.6885158E-4
10171.0,10171.0,0.0089983065
10172.0,10172.0,0.019641103
10173.0,10173.0,0.02320793
10174.0,10174.0,0.061083265
10175.0,10175.0,0.47567105
10176.0,10176.0,0.003633116
10177.0,10177.0,0.0011850039
10178.0,10178.0,3.671169E-5
10179.0,10179.0,0.14672318
10180.0,10180.0,0.0014531185
10181.0,10181.0,0.06449459
10182.0,10182.0,0.08060141
10183.0,10183.0,0.0077417544
10184.0,10184.0,0.04892736
10185.0,10185.0,0.0018271273
10186.0,10186.0,0.19793929
10187.0,10187.0,0.023343755
10188.0,10188.0,3.4523083E-4
10189.0,10189.0,0.36127037
10190.0,10190.0,0.27634838
10191.0,10191.0,0.268708
10192.0,10192.0,0.4524787
10193.0,10193.0,0.53990495
10194.0,10194.0,0.06244461
10195.0,10195.0,0.0020925086
10196.0,10196.0,0.089687705
10197.0,10197.0,0.0014102929
10198.0,10198.0,0.012808466
10199.0,10199.0,0.010643901
10200.0,10200.0,0.007964599
10201.0,10201.0,0.0016077906
10202.0,10202.0,0.035959642
10203.0,10203.0,4.8414273E-5
10204.0,10204.0,0.41638282
10205.0,10205.0,0.7133916
10206.0,10206.0,0.035494
10207.0,10207.0,0.0023036117
10208.0,10208.0,0.019182684
10209.0,10209.0,3.0356634E-4
10210.0,10210.0,0.07293153
10211.0,10211.0,0.07487674
10212.0,10212.0,0.005283439
10213.0,10213.0,0.39924935
10214.0,10214.0,0.0053303954
10215.0,10215.0,1.8399183E-5
10216.0,10216.0,0.004005301
10217.0,10217.0,4.4118124E-4
10218.0,10218.0,0.13821894
10219.0,10219.0,3.353499E-4
10220.0,10220.0,0.050524514
10221.0,10221.0,0.027122304
10222.0,10222.0,0.048553474
10223.0,10223.0,1.16484196E-4
10224.0,10224.0,0.0069942293
10225.0,10225.0,0.1072756
10226.0,10226.0,1.18535914E-4
10227.0,10227.0,0.48969325
10228.0,10228.0,2.850601E-4
10229.0,10229.0,2.106535E-4
10230.0,10230.0,0.28683054
10231.0,10231.0,0.38455
10232.0,10232.0,0.011250128
10233.0,10233.0,4.287172E-5
10234.0,10234.0,0.064649165
10235.0,10235.0,0.081552275
10236.0,10236.0,0.039799094
10237.0,10237.0,0.15921324
10238.0,10238.0,0.11626232
10239.0,10239.0,0.111979045
10240.0,10240.0,1.4082725E-4
10241.0,10241.0,0.06945401
10242.0,10242.0,6.103149E-5
10243.0,10243.0,4.765489E-4
10244.0,10244.0,0.07331048
10245.0,10245.0,0.01894062
10246.0,10246.0,0.38450035
10247.0,10247.0,2.584956E-4
10248.0,10248.0,5.989165E-4
10249.0,10249.0,0.37096426
10250.0,10250.0,0.027801054
10251.0,10251.0,0.0014317686
10252.0,10252.0,3.0003386E-5
10253.0,10253.0,0.39364097
10254.0,10254.0,0.06019651
10255.0,10255.0,4.536253E-5
10256.0,10256.0,4.0704315E-5
10257.0,10257.0,0.002182902
10258.0,10258.0,0.77072
10259.0,10259.0,1.4960085E-4
10260.0,10260.0,1.5175427E-4
10261.0,10261.0,0.031041924
10262.0,10262.0,0.026671454
10263.0,10263.0,0.040482815
10264.0,10264.0,0.011010013
10265.0,10265.0,0.18221217
10266.0,10266.0,3.2714198E-4
10267.0,10267.0,0.00393398
10268.0,10268.0,0.14657517
10269.0,10269.0,4.679163E-4
10270.0,10270.0,0.16496213
10271.0,10271.0,0.0411755
10272.0,10272.0,2.8359253E-4
10273.0,10273.0,0.0017787031
10274.0,10274.0,6.318862E-4
10275.0,10275.0,0.06266668
10276.0,10276.0,0.0028994305
10277.0,10277.0,0.017647216
10278.0,10278.0,0.015645996
10279.0,10279.0,0.007935135
10280.0,10280.0,0.0064177434
10281.0,10281.0,0.09490329
10282.0,10282.0,0.109594114
10283.0,10283.0,0.0035850017
10284.0,10284.0,0.74337435
10285.0,10285.0,2.2227906E-4
10286.0,10286.0,0.46298036
10287.0,10287.0,0.12716876
10288.0,10288.0,0.0018921698
10289.0,10289.0,1.5342941E-4
10290.0,10290.0,0.4088329
10291.0,10291.0,0.0710592
10292.0,10292.0,0.5139965
10293.0,10293.0,0.07084749
10294.0,10294.0,3.2990132E-4
10295.0,10295.0,3.0662023E-4
10296.0,10296.0,2.5268566E-4
10297.0,10297.0,0.38285598
10298.0,10298.0,0.036777593
10299.0,10299.0,0.9069839
10300.0,10300.0,0.07115363
10301.0,10301.0,0.19245848
10302.0,10302.0,0.11101787
10303.0,10303.0,0.0031830377
10304.0,10304.0,3.6257444E-4
10305.0,10305.0,0.109044306
10306.0,10306.0,0.07313116
10307.0,10307.0,0.04890141
10308.0,10308.0,0.030688982
10309.0,10309.0,0.25562847
10310.0,10310.0,0.49163938
10311.0,10311.0,0.13486299
10312.0,10312.0,0.0034845055
10313.0,10313.0,0.16680114
10314.0,10314.0,0.0023826228
10315.0,10315.0,0.003061123
10316.0,10316.0,7.751256E-5
10317.0,10317.0,0.0012537999
10318.0,10318.0,9.462094E-6
10319.0,10319.0,0.1240354
10320.0,10320.0,0.004100794
10321.0,10321.0,1.2547163E-4
10322.0,10322.0,0.002251741
10323.0,10323.0,5.3628437E-6
10324.0,10324.0,9.755751E-7
10325.0,10325.0,0.15231343
10326.0,10326.0,0.009357915
10327.0,10327.0,8.9877205E-5
10328.0,10328.0,0.028372455
10329.0,10329.0,0.39495587
10330.0,10330.0,9.855846E-4
10331.0,10331.0,0.021075329
10332.0,10332.0,0.08873279
10333.0,10333.0,0.080413796
10334.0,10334.0,0.11373106
10335.0,10335.0,0.07241281
10336.0,10336.0,0.017083418
10337.0,10337.0,0.09937377
10338.0,10338.0,2.0648711E-4
10339.0,10339.0,0.078412354
10340.0,10340.0,0.14536504
10341.0,10341.0,0.07270495
10342.0,10342.0,0.67958486
10343.0,10343.0,0.021420186
10344.0,10344.0,0.118427835
10345.0,10345.0,0.09690302
10346.0,10346.0,1.0399525E-4
10347.0,10347.0,7.7057077E-4
10348.0,10348.0,0.04656501
10349.0,10349.0,0.534348
10350.0,10350.0,2.9496423E-5
10351.0,10351.0,1.2495705E-4
10352.0,10352.0,5.162937E-4
10353.0,10353.0,0.4188761
10354.0,10354.0,0.3259563
10355.0,10355.0,0.6673775
10356.0,10356.0,0.089852616
10357.0,10357.0,0.07683118
10358.0,10358.0,0.0047003566
10359.0,10359.0,0.017661374
10360.0,10360.0,0.014517325
10361.0,10361.0,1.2787574E-4
10362.0,10362.0,0.011129023
10363.0,10363.0,0.12063828
10364.0,10364.0,0.0035734365
10365.0,10365.0,0.04118338
10366.0,10366.0,0.33081523
10367.0,10367.0,0.6011451
10368.0,10368.0,3.3925713E-5
10369.0,10369.0,0.40077555
10370.0,10370.0,0.03642946
10371.0,10371.0,0.0013001888
10372.0,10372.0,0.05308861
10373.0,10373.0,7.709569E-4
10374.0,10374.0,0.00119335
10375.0,10375.0,9.053618E-4
10376.0,10376.0,1.9471336E-4
10377.0,10377.0,0.0010472467
10378.0,10378.0,6.5405335E-4
10379.0,10379.0,0.038995218
10380.0,10380.0,4.4671782E-5
10381.0,10381.0,1.428813E-4
10382.0,10382.0,0.0019056377
10383.0,10383.0,0.043300115
10384.0,10384.0,0.024561811
10385.0,10385.0,0.05842729
10386.0,10386.0,1.0813507E-4
10387.0,10387.0,0.0031865318
10388.0,10388.0,0.2869648
10389.0,10389.0,0.5678667
10390.0,10390.0,0.7052691
10391.0,10391.0,0.7044619
10392.0,10392.0,0.006179596
10393.0,10393.0,0.28536487
10394.0,10394.0,3.8259794E-4
10395.0,10395.0,0.030409018
10396.0,10396.0,0.11874483
10397.0,10397.0,0.06592249
10398.0,10398.0,0.033501912
10399.0,10399.0,0.6020172
10400.0,10400.0,4.7284516E-4
10401.0,10401.0,0.082836986
10402.0,10402.0,0.008248852
10403.0,10403.0,6.2225934E-4
10404.0,10404.0,0.036779534
10405.0,10405.0,0.028622864
10406.0,10406.0,4.1138008E-4
10407.0,10407.0,5.442178E-4
10408.0,10408.0,0.37340236
10409.0,10409.0,0.1659029
10410.0,10410.0,0.3218816
10411.0,10411.0,0.07999677
10412.0,10412.0,0.05206765
10413.0,10413.0,0.0011545883
10414.0,10414.0,8.668013E-4
10415.0,10415.0,0.093708836
10416.0,10416.0,0.10287907
10417.0,10417.0,0.0024091748
10418.0,10418.0,0.022188112
10419.0,10419.0,5.664311E-4
10420.0,10420.0,0.016890625
10421.0,10421.0,0.0042391364
10422.0,10422.0,0.006125911
10423.0,10423.0,0.018098965
10424.0,10424.0,0.039669834
10425.0,10425.0,0.05010865
10426.0,10426.0,0.18967135
10427.0,10427.0,5.0731254E-4
10428.0,10428.0,0.044258695
10429.0,10429.0,0.010937272
10430.0,10430.0,0.058993265
10431.0,10431.0,0.0012384327
10432.0,10432.0,0.32303056
10433.0,10433.0,0.0021347853
10434.0,10434.0,0.16282229
10435.0,10435.0,0.5887211
10436.0,10436.0,4.553806E-4
10437.0,10437.0,0.038260173
10438.0,10438.0,0.02963518
10439.0,10439.0,2.6582534E-4
10440.0,10440.0,0.01652753
10441.0,10441.0,0.20716628
10442.0,10442.0,0.035473846
10443.0,10443.0,0.35238743
10444.0,10444.0,0.018942796
10445.0,10445.0,0.0024408908
10446.0,10446.0,0.008279656
10447.0,10447.0,0.07483639
10448.0,10448.0,3.9646795E-5
10449.0,10449.0,0.22600958
10450.0,10450.0,0.28353393
10451.0,10451.0,5.6261074E-4
10452.0,10452.0,0.0026550468
10453.0,10453.0,1.4202319E-4
10454.0,10454.0,0.0029152532
10455.0,10455.0,0.025793154
10456.0,10456.0,0.17354053
10457.0,10457.0,0.026837416
10458.0,10458.0,0.03797271
10459.0,10459.0,0.01693911
10460.0,10460.0,0.13563566
10461.0,10461.0,0.02499174
10462.0,10462.0,3.814116E-4
10463.0,10463.0,0.0026281157
10464.0,10464.0,0.006200386
10465.0,10465.0,0.02064838
10466.0,10466.0,0.40179616
10467.0,10467.0,0.10347249
10468.0,10468.0,0.7061176
10469.0,10469.0,9.914967E-4
10470.0,10470.0,0.051455673
10471.0,10471.0,0.48156953
10472.0,10472.0,0.47981554
10473.0,10473.0,0.08839496
10474.0,10474.0,0.091514215
10475.0,10475.0,0.1296965
10476.0,10476.0,0.0013626331
10477.0,10477.0,0.026684053
10478.0,10478.0,4.784009E-5
10479.0,10479.0,0.001138527
10480.0,10480.0,0.0010324896
10481.0,10481.0,0.012553097
10482.0,10482.0,0.00636162
10483.0,10483.0,2.9152495E-4
10484.0,10484.0,0.289037
10485.0,10485.0,0.108688496
10486.0,10486.0,0.37198952
10487.0,10487.0,0.04489807
10488.0,10488.0,0.0059735486
10489.0,10489.0,0.052554507
10490.0,10490.0,0.20218907
10491.0,10491.0,0.052252762
10492.0,10492.0,0.008704631
10493.0,10493.0,2.1683314E-5
10494.0,10494.0,0.018092103
10495.0,10495.0,0.5321689
10496.0,10496.0,0.025372898
10497.0,10497.0,1.6381295E-4
10498.0,10498.0,0.048401516
10499.0,10499.0,0.052232105
10500.0,10500.0,0.13208592
10501.0,10501.0,0.0676502
10502.0,10502.0,0.03852146
10503.0,10503.0,0.020502253
10504.0,10504.0,0.05828615
10505.0,10505.0,0.038412765
10506.0,10506.0,5.388365E-4
10507.0,10507.0,1.6332637E-4
10508.0,10508.0,0.38195926
10509.0,10509.0,0.01080827
10510.0,10510.0,0.26697874
10511.0,10511.0,0.019571338
10512.0,10512.0,0.05372127
10513.0,10513.0,0.20363013
10514.0,10514.0,1.5632021E-4
10515.0,10515.0,0.6203948
10516.0,10516.0,0.12954687
10517.0,10517.0,0.44904977
10518.0,10518.0,0.06901218
10519.0,10519.0,0.15038747
10520.0,10520.0,1.19478456E-4
10521.0,10521.0,0.02788409
10522.0,10522.0,0.05152167
10523.0,10523.0,0.27521476
10524.0,10524.0,0.011576038
10525.0,10525.0,6.2027184E-4
10526.0,10526.0,0.061294954
10527.0,10527.0,0.05891597
10528.0,10528.0,1.1804737E-4
10529.0,10529.0,0.14714591
10530.0,10530.0,0.9238335
10531.0,10531.0,0.5310127
10532.0,10532.0,0.07522799
10533.0,10533.0,0.029226355
10534.0,10534.0,0.11751729
10535.0,10535.0,0.11710092
10536.0,10536.0,5.0471062E-5
10537.0,10537.0,0.005473917
10538.0,10538.0,0.28343174
10539.0,10539.0,0.057559766
10540.0,10540.0,6.0161387E-5
10541.0,10541.0,3.1888732E-5
10542.0,10542.0,0.11434936
10543.0,10543.0,0.046822436
10544.0,10544.0,0.0726863
10545.0,10545.0,0.0011370785
10546.0,10546.0,0.15358482
10547.0,10547.0,0.033283237
10548.0,10548.0,0.04068225
10549.0,10549.0,0.016713178
10550.0,10550.0,0.0023274545
10551.0,10551.0,0.010287143
10552.0,10552.0,0.3788714
10553.0,10553.0,0.306297
10554.0,10554.0,5.484739E-4
10555.0,10555.0,0.03200355
10556.0,10556.0,7.5812255E-5
10557.0,10557.0,0.46732277
10558.0,10558.0,0.042494576
10559.0,10559.0,0.66011924
10560.0,10560.0,3.1555872E-5
10561.0,10561.0,1.7113991E-4
10562.0,10562.0,5.6255714E-4
10563.0,10563.0,4.205315E-4
10564.0,10564.0,1.2214736E-4
10565.0,10565.0,8.004489E-5
10566.0,10566.0,0.0017510975
10567.0,10567.0,0.05552778
10568.0,10568.0,4.1227493E-5
10569.0,10569.0,8.40988E-5
10570.0,10570.0,6.756839E-5
10571.0,10571.0,0.015103279
10572.0,10572.0,1.4510505E-4
10573.0,10573.0,1.2633322E-5
10574.0,10574.0,0.08509359
10575.0,10575.0,0.09452146
10576.0,10576.0,0.76329494
10577.0,10577.0,0.097288564
10578.0,10578.0,0.1116311
10579.0,10579.0,0.52982414
10580.0,10580.0,0.3571273
10581.0,10581.0,0.0147501845
10582.0,10582.0,0.020065164
10583.0,10583.0,0.6720732
10584.0,10584.0,5.85668E-4
10585.0,10585.0,0.07517361
10586.0,10586.0,0.23297209
10587.0,10587.0,0.08770492
10588.0,10588.0,0.2795586
10589.0,10589.0,0.0014684642
10590.0,10590.0,0.0059064995
10591.0,10591.0,8.4572716E-4
10592.0,10592.0,0.55783707
10593.0,10593.0,0.008507259
10594.0,10594.0,0.0021532434
10595.0,10595.0,0.09361159
10596.0,10596.0,0.019172467
10597.0,10597.0,0.027407436
10598.0,10598.0,0.029539973
10599.0,10599.0,8.129291E-5
10600.0,10600.0,5.9942366E-4
10601.0,10601.0,0.48425964
10602.0,10602.0,0.029490957
10603.0,10603.0,0.091545165
10604.0,10604.0,6.372257E-4
10605.0,10605.0,2.8318678E-5
10606.0,10606.0,0.009371136
10607.0,10607.0,2.0433287E-4
10608.0,10608.0,0.079457685
10609.0,10609.0,0.119717695
10610.0,10610.0,0.15224732
10611.0,10611.0,0.009219302
10612.0,10612.0,1.8697986E-4
10613.0,10613.0,0.03817987
10614.0,10614.0,0.009527118
10615.0,10615.0,8.422335E-5
10616.0,10616.0,5.8283005E-4
10617.0,10617.0,0.027727384
10618.0,10618.0,0.1846375
10619.0,10619.0,0.0012247962
10620.0,10620.0,0.026402047
10621.0,10621.0,0.001697548
10622.0,10622.0,0.3827759
10623.0,10623.0,0.05618944
10624.0,10624.0,0.26449412
10625.0,10625.0,0.012760414
10626.0,10626.0,2.483442E-5
10627.0,10627.0,0.3794975
10628.0,10628.0,0.055951145
10629.0,10629.0,0.26148903
10630.0,10630.0,0.05413181
10631.0,10631.0,0.1365923
10632.0,10632.0,0.06669876
10633.0,10633.0,0.0067459405
10634.0,10634.0,0.004411541
10635.0,10635.0,4.4567572E-4
10636.0,10636.0,0.1333738
10637.0,10637.0,0.49827087
10638.0,10638.0,0.13363358
10639.0,10639.0,3.9836793E-4
10640.0,10640.0,0.0017665334
10641.0,10641.0,3.4023327E-5
10642.0,10642.0,0.5443168
10643.0,10643.0,2.1751344E-4
10644.0,10644.0,0.14855674
10645.0,10645.0,0.5069248
10646.0,10646.0,0.07246634
10647.0,10647.0,0.064695455
10648.0,10648.0,0.06697961
10649.0,10649.0,0.0046179336
10650.0,10650.0,4.4009494E-4
10651.0,10651.0,0.04827428
10652.0,10652.0,0.4326178
10653.0,10653.0,0.0060663405
10654.0,10654.0,0.411267
10655.0,10655.0,0.027848998
10656.0,10656.0,0.10399335
10657.0,10657.0,5.617802E-5
10658.0,10658.0,0.0797682
10659.0,10659.0,0.11807982
10660.0,10660.0,0.002575775
10661.0,10661.0,0.014808489
10662.0,10662.0,9.5668016E-4
10663.0,10663.0,0.056406632
10664.0,10664.0,0.73917276
10665.0,10665.0,0.0010055264
10666.0,10666.0,0.04614613
10667.0,10667.0,0.038170993
10668.0,10668.0,1.0312004E-4
10669.0,10669.0,0.262361
10670.0,10670.0,0.7499608
10671.0,10671.0,0.28335866
10672.0,10672.0,0.037222758
10673.0,10673.0,0.11008349
10674.0,10674.0,0.079652704
10675.0,10675.0,1.5543628E-4
10676.0,10676.0,0.06739014
10677.0,10677.0,0.16947235
10678.0,10678.0,0.008823183
10679.0,10679.0,2.8761761E-4
10680.0,10680.0,2.7143903E-4
10681.0,10681.0,0.046301987
10682.0,10682.0,0.09301209
10683.0,10683.0,4.738733E-5
10684.0,10684.0,0.37973237
10685.0,10685.0,1.4077687E-6
10686.0,10686.0,0.03516593
10687.0,10687.0,0.08513841
10688.0,10688.0,0.02206253
10689.0,10689.0,2.066818E-5
10690.0,10690.0,2.8026022E-4
10691.0,10691.0,5.9000842E-5
10692.0,10692.0,0.08089313
10693.0,10693.0,0.06760637
10694.0,10694.0,0.03495941
10695.0,10695.0,0.077581406
10696.0,10696.0,0.001237791
10697.0,10697.0,0.12771428
10698.0,10698.0,0.051292796
10699.0,10699.0,0.07844717
10700.0,10700.0,0.0014786742
10701.0,10701.0,0.5683615
10702.0,10702.0,0.016646251
10703.0,10703.0,0.5313753
10704.0,10704.0,0.20019738
10705.0,10705.0,0.28778073
10706.0,10706.0,0.18127221
10707.0,10707.0,0.67417604
10708.0,10708.0,0.07878698
10709.0,10709.0,0.12339383
10710.0,10710.0,0.025050586
10711.0,10711.0,0.0027464079
10712.0,10712.0,9.7858254E-5
10713.0,10713.0,4.1019355E-4
10714.0,10714.0,0.11426574
10715.0,10715.0,0.048204802
10716.0,10716.0,0.02063244
10717.0,10717.0,0.5380227
10718.0,10718.0,0.005485265
10719.0,10719.0,3.81301E-4
10720.0,10720.0,0.027167695
10721.0,10721.0,6.2385865E-5
10722.0,10722.0,0.011519036
10723.0,10723.0,0.2616764
10724.0,10724.0,0.020913847
10725.0,10725.0,0.023366336
10726.0,10726.0,0.09770614
10727.0,10727.0,0.08460253
10728.0,10728.0,3.8520293E-4
10729.0,10729.0,0.025514312
10730.0,10730.0,0.059664734
10731.0,10731.0,0.018299863
10732.0,10732.0,2.0091656E-4
10733.0,10733.0,8.163239E-4
10734.0,10734.0,7.783696E-6
10735.0,10735.0,0.27201158
10736.0,10736.0,2.8451846E-4
10737.0,10737.0,0.32461774
10738.0,10738.0,0.10278157
10739.0,10739.0,0.48005292
10740.0,10740.0,9.2435694E-5
10741.0,10741.0,5.1485136E-4
10742.0,10742.0,0.27065724
10743.0,10743.0,1.7965984E-4
10744.0,10744.0,0.66992843
10745.0,10745.0,0.02250298
10746.0,10746.0,0.14651644
10747.0,10747.0,0.3827394
10748.0,10748.0,0.017599897
10749.0,10749.0,6.058366E-4
10750.0,10750.0,0.046314213
10751.0,10751.0,7.925758E-5
10752.0,10752.0,0.67847323
10753.0,10753.0,0.04831612
10754.0,10754.0,8.118239E-4
10755.0,10755.0,5.2236544E-5
10756.0,10756.0,3.3091143E-4
10757.0,10757.0,0.05014313
10758.0,10758.0,5.1666837E-4
10759.0,10759.0,0.014226267
10760.0,10760.0,0.0037846316
10761.0,10761.0,4.0066038E-4
10762.0,10762.0,0.060104474
10763.0,10763.0,0.037652936
10764.0,10764.0,0.0031751227
10765.0,10765.0,4.2694333E-4
10766.0,10766.0,0.016120091
10767.0,10767.0,5.0291343E-5
10768.0,10768.0,0.29104638
10769.0,10769.0,0.01202228
10770.0,10770.0,0.0020325675
10771.0,10771.0,7.081977E-4
10772.0,10772.0,0.07695209
10773.0,10773.0,0.14283143
10774.0,10774.0,0.017209573
10775.0,10775.0,3.061242E-4
10776.0,10776.0,0.032348283
10777.0,10777.0,0.27230683
10778.0,10778.0,0.11296961
10779.0,10779.0,0.016880281
10780.0,10780.0,0.5744437
10781.0,10781.0,0.3417888
10782.0,10782.0,0.012748675
10783.0,10783.0,9.1961777E-4
10784.0,10784.0,5.4073087E-5
10785.0,10785.0,0.013071262
10786.0,10786.0,0.27194515
10787.0,10787.0,0.28494358
10788.0,10788.0,0.0246925
10789.0,10789.0,0.17003544
10790.0,10790.0,0.19398779
10791.0,10791.0,1.8489726E-4
10792.0,10792.0,0.048142422
10793.0,10793.0,0.38832185
10794.0,10794.0,1.8988369E-5
10795.0,10795.0,0.0012481812
10796.0,10796.0,0.022415439
10797.0,10797.0,0.0010321611
10798.0,10798.0,3.078999E-4
10799.0,10799.0,7.1858585E-6
10800.0,10800.0,0.12793078
10801.0,10801.0,9.0870593E-4
10802.0,10802.0,0.0031933985
10803.0,10803.0,0.001982467
10804.0,10804.0,0.027003769
10805.0,10805.0,0.010385107
10806.0,10806.0,1.7503239E-4
10807.0,10807.0,1.5772696E-4
10808.0,10808.0,0.021634312
10809.0,10809.0,0.14679654
10810.0,10810.0,6.105423E-4
10811.0,10811.0,0.002411082
10812.0,10812.0,4.716944E-4
10813.0,10813.0,0.39592758
10814.0,10814.0,0.11485036
10815.0,10815.0,0.006239212
10816.0,10816.0,0.025308644
10817.0,10817.0,0.05211494
10818.0,10818.0,0.0019969582
10819.0,10819.0,0.14779517
10820.0,10820.0,0.09523403
10821.0,10821.0,0.015616923
10822.0,10822.0,0.3687498
10823.0,10823.0,2.3333875E-4
10824.0,10824.0,0.026443059
10825.0,10825.0,0.46414876
10826.0,10826.0,0.09771358
10827.0,10827.0,0.031544246
10828.0,10828.0,0.07717178
10829.0,10829.0,0.13164192
10830.0,10830.0,0.044275403
10831.0,10831.0,0.05726106
10832.0,10832.0,0.91906136
10833.0,10833.0,4.2698717E-5
10834.0,10834.0,0.25187033
10835.0,10835.0,0.24828997
10836.0,10836.0,0.06353515
10837.0,10837.0,0.26186928
10838.0,10838.0,0.009445844
10839.0,10839.0,9.894264E-5
10840.0,10840.0,0.10248548
10841.0,10841.0,0.0028684952
10842.0,10842.0,0.07555127
10843.0,10843.0,0.008027897
10844.0,10844.0,4.0815565E-5
10845.0,10845.0,3.8866277E-5
10846.0,10846.0,0.061381932
10847.0,10847.0,0.1121947
10848.0,10848.0,0.5682155
10849.0,10849.0,0.023321463
10850.0,10850.0,0.050750878
10851.0,10851.0,9.349273E-5
10852.0,10852.0,9.222574E-5
10853.0,10853.0,9.067933E-4
10854.0,10854.0,0.035547547
10855.0,10855.0,0.7221682
10856.0,10856.0,0.41636842
10857.0,10857.0,9.92594E-5
10858.0,10858.0,0.033097755
10859.0,10859.0,3.3936233E-4
10860.0,10860.0,0.06288155
10861.0,10861.0,0.008169067
10862.0,10862.0,0.0023160807
10863.0,10863.0,0.44451138
10864.0,10864.0,3.6637243E-4
10865.0,10865.0,0.57281125
10866.0,10866.0,0.82839966
10867.0,10867.0,0.014338031
10868.0,10868.0,0.0024134608
10869.0,10869.0,0.01715775
10870.0,10870.0,0.002942789
10871.0,10871.0,0.014876569
10872.0,10872.0,5.584746E-4
10873.0,10873.0,0.7366365
10874.0,10874.0,0.008946214
10875.0,10875.0,0.22326522
10876.0,10876.0,0.004959741
10877.0,10877.0,0.09139852
10878.0,10878.0,0.67690027
10879.0,10879.0,0.03152027
10880.0,10880.0,0.029522754
10881.0,10881.0,0.013429372
10882.0,10882.0,7.761506E-5
10883.0,10883.0,0.03281773
10884.0,10884.0,0.0062527675
10885.0,10885.0,0.3969649
10886.0,10886.0,0.043596122
10887.0,10887.0,0.0035143204
10888.0,10888.0,0.05917402
10889.0,10889.0,0.23452555
10890.0,10890.0,0.06464894
10891.0,10891.0,0.04312897
10892.0,10892.0,0.030397361
10893.0,10893.0,0.018012496
10894.0,10894.0,0.5557433
10895.0,10895.0,0.36258394
10896.0,10896.0,0.29047132
10897.0,10897.0,0.08131412
10898.0,10898.0,0.17852975
10899.0,10899.0,7.33E-5
10900.0,10900.0,0.016269801
10901.0,10901.0,0.085916415
10902.0,10902.0,8.851438E-5
10903.0,10903.0,0.046987742
10904.0,10904.0,9.2923285E-5
10905.0,10905.0,0.014739262
10906.0,10906.0,0.031326875
10907.0,10907.0,0.09555457
10908.0,10908.0,0.14235698
10909.0,10909.0,0.006657765
10910.0,10910.0,2.3750772E-4
10911.0,10911.0,2.5584035E-5
10912.0,10912.0,0.09632379
10913.0,10913.0,3.9268186E-4
10914.0,10914.0,0.45992738
10915.0,10915.0,0.05361418
10916.0,10916.0,2.2130545E-4
10917.0,10917.0,0.21047659
10918.0,10918.0,0.8240393
10919.0,10919.0,0.06942387
10920.0,10920.0,0.0017558702
10921.0,10921.0,0.025142027
10922.0,10922.0,0.016333988
10923.0,10923.0,0.019218303
10924.0,10924.0,0.08759802
10925.0,10925.0,0.46557498
10926.0,10926.0,0.30604
10927.0,10927.0,0.24993375
10928.0,10928.0,0.3128969
10929.0,10929.0,0.097192824
10930.0,10930.0,1.3386442E-4
10931.0,10931.0,5.758306E-5
10932.0,10932.0,0.12304091
10933.0,10933.0,0.0010746268
10934.0,10934.0,0.021766193
10935.0,10935.0,0.033969335
10936.0,10936.0,0.10700748
10937.0,10937.0,0.023796562
10938.0,10938.0,0.002503501
10939.0,10939.0,0.00398319
10940.0,10940.0,0.11801539
10941.0,10941.0,0.46521503
10942.0,10942.0,0.20074622
10943.0,10943.0,0.31540346
10944.0,10944.0,0.39636484
10945.0,10945.0,0.05442029
10946.0,10946.0,0.018721264
10947.0,10947.0,0.0016263508
10948.0,10948.0,0.3218516
10949.0,10949.0,7.018873E-5
10950.0,10950.0,3.3070467E-4
10951.0,10951.0,0.0048948717
10952.0,10952.0,0.084819295
10953.0,10953.0,0.019042006
10954.0,10954.0,0.09221795
10955.0,10955.0,3.826308E-4
10956.0,10956.0,0.012364574
10957.0,10957.0,0.0061521246
10958.0,10958.0,3.3834123E-4
10959.0,10959.0,0.08951181
10960.0,10960.0,0.005982307
10961.0,10961.0,0.55300856
10962.0,10962.0,0.002626739
10963.0,10963.0,0.20078097
10964.0,10964.0,0.12175922
10965.0,10965.0,0.088274546
10966.0,10966.0,2.5915762E-5
10967.0,10967.0,0.031905152
10968.0,10968.0,6.7953416E-4
10969.0,10969.0,4.2396865E-4
10970.0,10970.0,0.0017039281
10971.0,10971.0,1.244131E-4
10972.0,10972.0,6.791405E-5
10973.0,10973.0,0.010461214
10974.0,10974.0,0.26516372
10975.0,10975.0,0.016668534
10976.0,10976.0,0.0023082814
10977.0,10977.0,0.51221883
10978.0,10978.0,0.0018337095
10979.0,10979.0,0.41061378
