Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.02914E-4,58.374335446,0.866160405,0.038143515,0.55700586,0
3.03362E-4,58.950238873,0.866558198,0.037460454,0.561800746,0
3.0412E-4,59.132332033,0.867227809,0.037244751,0.563399041,0
3.05357E-4,59.315056321,0.868313915,0.037029048,0.564464571,0
3.0776E-4,59.837097549,0.870397819,0.036417889,0.568193926,0
3.09033E-4,60.238819384,0.87148878,0.035914582,0.570591369,0
3.09386E-4,60.269758021,0.871789894,0.035914582,0.572988812,0
3.10777E-4,60.517758555,0.872968303,0.035626977,0.57485349,0
3.10922E-4,61.543800104,0.873090134,0.034404659,0.57485349,0
3.13574E-4,61.762587259,0.875305055,0.034188956,0.594565796,0
3.15374E-4,62.014019197,0.876786419,0.033901352,0.595897709,0
3.1736E-4,62.394402582,0.87840037,0.033469945,0.60548748,0
3.18156E-4,62.616727006,0.879041224,0.033218292,0.607352158,0
3.20326E-4,62.84039486,0.880771941,0.032966638,0.60868407,0
3.21481E-4,63.000942985,0.881682591,0.032786885,0.610282365,0
3.23499E-4,63.323896862,0.883256944,0.03242738,0.615876399,0
3.25196E-4,63.518685534,0.884564737,0.032175726,0.616675546,0
3.26071E-4,63.876888481,0.885233478,0.031816221,0.619872136,0
3.30569E-4,64.008697665,0.888610515,0.031672419,0.624134257,0
3.30569E-4,64.306209937,0.888610515,0.031312913,0.624134257,0
3.36332E-4,65.953806314,0.892791645,0.029551337,0.637453383,0
3.38265E-4,66.527310366,0.894158625,0.028976129,0.654235482,0
3.41737E-4,66.799830712,0.896570945,0.028688525,0.661960575,0
3.44991E-4,67.108879783,0.898781149,0.02836497,0.663825253,0
3.47203E-4,67.282225272,0.900256651,0.028185217,0.665157166,0
3.47781E-4,67.525622112,0.90063873,0.027933563,0.666755461,0
3.50134E-4,68.014803484,0.90217909,0.027430256,0.670484816,0
3.5046E-4,68.260072843,0.902390396,0.027178602,0.672083111,0
3.5222E-4,68.752893273,0.903524851,0.026639344,0.673148641,0
3.5334E-4,69.00012951,0.904239388,0.026423641,0.67927544,0
3.58298E-4,69.284295714,0.907339909,0.026136037,0.6814065,0
3.60514E-4,69.500260429,0.908693521,0.025920334,0.68353756,0
3.63689E-4,69.863530274,0.910598144,0.025524878,0.683803942,0
3.65133E-4,71.944516599,0.911450744,0.023475697,0.68673415,0
3.67283E-4,72.017794814,0.912705718,0.023439747,0.704315397,0
3.70538E-4,72.276412649,0.914571998,0.023188093,0.711241343,0
3.74245E-4,72.500183236,0.916649016,0.02297239,0.724294086,0
3.75038E-4,78.575723761,0.917086529,0.017112453,0.725359616,0
3.78363E-4,80.920941967,0.918896794,0.01488352,0.768513586,0
3.80136E-4,81.034884936,0.919846391,0.014811619,0.791955248,0
3.81816E-4,81.531008794,0.920734987,0.014308312,0.794619073,0
3.88493E-4,81.762922785,0.924172255,0.014128559,0.799147576,0
4.00198E-4,82.039669002,0.929841888,0.013876905,0.804208844,0
4.08615E-4,82.282662177,0.933654903,0.013661202,0.806073522,0
4.16843E-4,82.530628915,0.937182025,0.013445499,0.808737347,0
4.18163E-4,83.074241308,0.937730256,0.012942192,0.808737347,0
4.24686E-4,83.284937531,0.94036922,0.012798389,0.812466702,0
4.27254E-4,85.506660826,0.941377545,0.010893011,0.812733085,0
4.31349E-4,86.836857311,0.94294986,0.009814495,0.836707512,0
4.31733E-4,87.009435409,0.943094843,0.009670693,0.837773042,0
4.37131E-4,87.270139045,0.945098372,0.00945499,0.843367075,0
4.39141E-4,87.796304467,0.945826063,0.008987633,0.844698988,0
4.45478E-4,88.017783018,0.948057965,0.008843831,0.852956846,0
4.57103E-4,88.290320808,0.951916187,0.008628128,0.853755994,0
4.57103E-4,89.250237505,0.951916187,0.007837216,0.853755994,0
4.68673E-4,89.574948814,0.955471285,0.007621513,0.862812999,0
4.72378E-4,94.297990326,0.956553471,0.003990509,0.863612147,0
4.84586E-4,94.537651,0.959935874,0.003846707,0.901172083,0
4.87206E-4,94.780317184,0.960626654,0.003666954,0.905167821,0
4.90198E-4,95.024438039,0.96140106,0.003487202,0.914224827,0
4.91057E-4,96.691195685,0.961620808,0.002264884,0.923281833,0
4.99711E-4,97.428647302,0.963763715,0.001725626,0.927277571,0
5.01918E-4,97.679277386,0.964290821,0.001545873,0.928875866,0
5.03996E-4,97.779991375,0.964779957,0.001473972,0.931806074,0
5.39123E-4,98.044105736,0.972106433,0.001294219,0.962706446,0
5.60847E-4,98.532235082,0.975852817,0.000970664,0.970697922,0
5.70368E-4,99.879219826,0.977331913,0.000107852,0.977091103,0
6.04363E-4,100,0.981911878,0.000035951,1,0
