Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.52158E-4,59.255518169,0.829544413,0.037679108,0.536501715,0
2.53754E-4,59.50886469,0.831443096,0.037325314,0.542381186,0
2.54409E-4,59.76310626,0.832215601,0.03697152,0.543851053,0
2.5649E-4,60.018201939,0.834648411,0.036617725,0.545320921,0
2.58612E-4,60.275776027,0.837092143,0.036263931,0.548015679,0
2.61939E-4,60.50992306,0.840850209,0.035945516,0.549240568,0
2.64117E-4,62.384693076,0.843264449,0.033433575,0.573493386,0
2.66474E-4,62.517350299,0.845835012,0.033256678,0.573738364,0
2.69767E-4,62.758463964,0.849356754,0.032938263,0.573983341,0
2.72021E-4,64.035879731,0.851719764,0.031275429,0.584027438,0
2.76155E-4,64.338188629,0.855959726,0.030886255,0.586477217,0
2.77531E-4,64.5044292,0.857343531,0.030673978,0.586722195,0
2.78285E-4,65.951472436,0.858096057,0.028798868,0.589171975,0
2.78394E-4,66.007146265,0.858205036,0.028763488,0.601420872,0
2.80391E-4,66.258915444,0.860177141,0.028445073,0.602400784,0
2.82596E-4,66.512750819,0.862323886,0.028126658,0.609505145,0
2.86138E-4,66.768877923,0.865703162,0.027808243,0.613424792,0
2.88825E-4,67.0277353,0.868212082,0.027489828,0.617344439,0
2.92824E-4,67.260605602,0.871858773,0.027206793,0.618814307,0
2.94752E-4,67.730979195,0.873580391,0.026640722,0.622243998,0
2.94753E-4,67.760454534,0.873581397,0.026605342,0.622243998,0
2.95727E-4,68.026037986,0.874441738,0.026286927,0.624203822,0
2.97992E-4,68.263886902,0.876421676,0.026003892,0.627878491,0
3.02318E-4,68.504467497,0.880116391,0.025720856,0.628858403,0
3.05214E-4,69.539076526,0.882527533,0.024517955,0.636697697,0
3.08751E-4,69.754049126,0.885407605,0.024270299,0.639392455,0
3.12916E-4,70.002948795,0.888707926,0.023987263,0.639882411,0
3.14086E-4,71.728619298,0.889617285,0.022041394,0.658745713,0
3.15132E-4,71.760132524,0.890425034,0.022006015,0.659235669,0
3.19482E-4,72.013848387,0.893718426,0.021722979,0.665850073,0
3.26974E-4,72.272788389,0.899161484,0.021439943,0.666585007,0
3.28884E-4,72.502519668,0.900504045,0.021192287,0.667074963,0
3.30742E-4,72.766318118,0.901792446,0.020909252,0.670749633,0
3.32247E-4,73.53023846,0.902824272,0.020060145,0.67344439,0
3.34705E-4,73.763807465,0.904485636,0.019847868,0.679323861,0
3.40622E-4,74.000878175,0.908370085,0.019600212,0.686673199,0
3.41304E-4,74.2739212,0.90880731,0.019281797,0.686673199,0
3.47927E-4,74.51545122,0.912948195,0.019069521,0.700146987,0
3.48007E-4,75.454861753,0.912996945,0.018114276,0.706761391,0
3.4895E-4,75.524557447,0.913571036,0.018043517,0.707251347,0
3.49859E-4,76.224156688,0.91412037,0.017300548,0.709701127,0
3.50988E-4,76.259255487,0.914798005,0.017300548,0.713865752,0
3.52261E-4,76.575996419,0.915555814,0.016982133,0.715580598,0
3.52544E-4,76.787431174,0.915723435,0.016769857,0.717050465,0
3.55858E-4,77.035478947,0.917660444,0.016522201,0.728564429,0
3.5895E-4,77.285327674,0.919427122,0.016274544,0.732239098,0
3.6495E-4,77.502908269,0.922748978,0.016062268,0.737628613,0
3.7099E-4,78.168784146,0.9259546,0.015425438,0.74277315,0
3.73635E-4,78.280703805,0.927316133,0.015319299,0.743753062,0
3.7982E-4,78.507646925,0.930402951,0.015107023,0.747427732,0
3.81695E-4,78.851062663,0.931312708,0.014788608,0.749632533,0
3.83126E-4,79.004080204,0.931998644,0.01464709,0.753062224,0
3.88512E-4,79.274276146,0.934520557,0.014399434,0.755512004,0
3.93186E-4,79.509625075,0.936633242,0.014187157,0.755756982,0
4.03868E-4,79.750456833,0.941208889,0.013974881,0.778539931,0
4.11245E-4,80.036194335,0.944174855,0.013727224,0.779274865,0
4.11896E-4,80.365665606,0.944429264,0.013408809,0.779519843,0
4.18107E-4,80.532227637,0.946798919,0.013302671,0.781234689,0
4.20467E-4,81.078386716,0.947672649,0.012807359,0.782459579,0
4.25966E-4,81.290699223,0.949653128,0.012665841,0.78588927,0
4.28988E-4,81.504450028,0.950709571,0.012488944,0.786379226,0
4.32358E-4,81.763457689,0.95186125,0.012276667,0.787359138,0
4.35974E-4,82.02357638,0.95306735,0.012064391,0.793728564,0
4.36706E-4,82.416465369,0.953307701,0.011710596,0.794463498,0
4.38407E-4,82.504107646,0.953861749,0.011675217,0.796178344,0
4.3905E-4,82.987018587,0.954069375,0.011250663,0.796423322,0
4.39871E-4,83.031005715,0.9543333,0.011250663,0.798873101,0
4.40359E-4,83.338971775,0.954489327,0.011003007,0.800587947,0
4.41001E-4,83.647672541,0.954693888,0.010719972,0.800832925,0
4.48213E-4,83.781478574,0.956929355,0.010649213,0.804262616,0
4.49858E-4,86.022706321,0.957423801,0.008880241,0.816511514,0
4.52487E-4,86.293277278,0.958201815,0.008667964,0.817491426,0
4.62313E-4,86.521581989,0.960986721,0.008491067,0.81822636,0
4.63049E-4,87.216087631,0.961187629,0.007924996,0.822390985,0
4.65424E-4,87.262630003,0.961828889,0.007924996,0.825820676,0
4.6977E-4,87.543360525,0.962975427,0.007712719,0.838069574,0
4.77014E-4,87.876621632,0.964810153,0.007429683,0.843949045,0
4.80951E-4,88.020678733,0.96576914,0.007358924,0.84566389,0
4.81285E-4,88.309429794,0.965849219,0.007111268,0.848603626,0
4.88084E-4,89.773327778,0.967440166,0.006049885,0.860852523,0
4.96908E-4,90.020314295,0.969394917,0.005908367,0.868936796,0
4.9961E-4,91.618094984,0.96996965,0.004776225,0.878245958,0
5.10549E-4,91.76939903,0.97218839,0.004670087,0.890494855,0
5.19145E-4,92.026337168,0.973816225,0.004493189,0.89588437,0
5.30135E-4,92.288733887,0.975759362,0.004316292,0.896619304,0
5.42489E-4,92.503231912,0.977772209,0.004174774,0.900538951,0
5.57965E-4,93.10828145,0.980059479,0.003785601,0.909358158,0
5.82384E-4,93.279776185,0.983199363,0.003679462,0.911073003,0
5.88547E-4,94.631248262,0.983910292,0.002865735,0.917687408,0
5.92344E-4,94.808622074,0.984333372,0.002759597,0.917932386,0
6.01614E-4,95.046997772,0.985319976,0.002618079,0.918422342,0
6.10206E-4,95.535139687,0.986178819,0.002299664,0.919402254,0
6.15628E-4,96.089205171,0.986694752,0.001981249,0.921117099,0
6.30293E-4,96.2758702,0.987995749,0.00191049,0.924056835,0
6.37402E-4,96.529748836,0.988579841,0.001768972,0.938755512,0
6.49798E-4,96.919168601,0.989531117,0.001521316,0.943655071,0
6.79209E-4,97.054797778,0.991483202,0.001485937,0.944879961,0
7.10852E-4,99.28175841,0.993178939,0.000353794,0.952719255,0
7.39176E-4,99.572175345,0.994408316,0.000212277,0.968152866,0
8.81198E-4,99.817952203,0.997935746,0.000106138,0.975747183,0
9.15379E-4,100,0.998375928,0.000035379,0.997305243,0
9.15379E-4,100,0.998375928,0,0.997305243,0
