Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.29817E-4,40.89398606,0.692946522,0.084384384,0.420323326,0
8.34345E-4,41.060792493,0.694918255,0.084084084,0.42147806,0
8.37687E-4,41.311620235,0.696365544,0.083633634,0.42147806,0
8.3831E-4,41.562988582,0.696634476,0.083183183,0.424942263,0
8.4176E-4,41.815004773,0.698120119,0.082732733,0.424942263,0
8.43735E-4,42.488610132,0.698967154,0.081531532,0.434180139,0
8.4441E-4,42.573051142,0.699256362,0.081381381,0.434180139,0
8.46735E-4,42.826895872,0.700249663,0.080780781,0.434180139,0
8.57273E-4,43.08377526,0.704710772,0.08048048,0.436489607,0
8.59988E-4,43.255521318,0.705849288,0.08018018,0.436489607,0
8.72732E-4,43.515187048,0.711135095,0.07972973,0.437644342,0
8.76935E-4,43.777920139,0.712857191,0.079279279,0.438799076,0
8.78563E-4,44.216969671,0.713521848,0.078528529,0.444572748,0
8.78854E-4,44.392711438,0.713640523,0.078228228,0.446882217,0
8.87663E-4,44.569769382,0.717207182,0.077927928,0.448036952,0
8.88577E-4,46.167654027,0.717574915,0.075225225,0.468822171,0
8.88881E-4,46.52311531,0.717696788,0.074624625,0.473441109,0
9.00846E-4,46.791798504,0.72246255,0.074174174,0.474595843,0
9.04755E-4,47.062900223,0.724001824,0.073723724,0.474595843,0
9.10506E-4,47.427054071,0.72625089,0.073123123,0.479214781,0
9.10902E-4,47.518144284,0.726405301,0.072972973,0.479214781,0
9.13762E-4,48.704291432,0.727516432,0.071021021,0.493071594,0
9.15914E-4,48.795882875,0.728349614,0.070870871,0.493071594,0
9.23092E-4,49.439384044,0.731109776,0.06981982,0.501154734,0
9.24689E-4,49.531852933,0.731720097,0.06966967,0.501154734,0
9.33725E-4,49.81112514,0.735147469,0.069219219,0.503464203,0
9.35559E-4,51.587598475,0.73583778,0.066366366,0.524249423,0
9.3714E-4,52.242648102,0.736431163,0.065315315,0.532332564,0
9.45624E-4,52.337210528,0.739593918,0.065165165,0.532332564,0
9.4888E-4,52.526759537,0.740797377,0.064864865,0.532332564,0
9.63392E-4,52.813851425,0.746094976,0.064414414,0.534642032,0
9.65373E-4,53.006781095,0.746809397,0.064114114,0.534642032,0
9.81098E-4,53.30084134,0.752411678,0.063663664,0.535796767,0
9.86267E-4,58.321754346,0.754226054,0.056006006,0.593533487,0
9.86642E-4,58.5190453,0.754357252,0.055705706,0.595842956,0
9.91934E-4,59.014651662,0.756199971,0.054804805,0.595842956,0
9.95743E-4,59.412461368,0.757517712,0.054354354,0.602771363,0
9.95743E-4,61.105225037,0.757517712,0.051651652,0.602771363,0
9.9831E-4,61.304676936,0.758401564,0.051501502,0.623556582,0
1.00461E-3,61.505591089,0.76055919,0.051201201,0.623556582,0
1.028E-3,62.117489525,0.768396512,0.0503003,0.629330254,0
1.03129E-3,62.426219106,0.769477052,0.04984985,0.632794457,0
1.03516E-3,62.632863985,0.770742787,0.04954955,0.635103926,0
