"gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","eventType"
4425662941,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866958","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","01200d09-4e1a-41d6-8635-585d353a971d","X1376262","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:18:18 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","10 miles N Ajo","","",NA,NA,NA,NA,"","10 miles north Ajo",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:52,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:52,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425454929,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866975","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","484d2fd2-a464-4876-be2c-0913f601226b","X1379591","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:21:30 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","5 miles S Sells","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","BioGeomancer Workbench","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:53,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:53,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425454928,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866964","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","e0413233-bff5-451e-8eb7-8352bea91f72","X1377649","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:20:01 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","10 miles W Sells","","",NA,NA,NA,NA,"","10 miles west of Sells",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425448334,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48869993","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","30868468-47ac-420d-a550-b5392c4a3a0b","X1314439","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"2/19/2016 8:21:32 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","California","Riverside","","30 miles N Blythe","","",NA,NA,NA,NA,"","30 miles north of Blythe, Riverside Co., Calif.,",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425443316,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48869995","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","283e0aea-f48c-4793-ac2e-5727b7e76b3f","X1314954","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"2/19/2016 8:21:48 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","California","Riverside","","30 miles N Blythe","","",NA,NA,NA,NA,"","30 miles north of Blythe, Riverside Co., Calif.,",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425438963,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866976","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","b8517d97-20c8-4113-83f8-648912a19942","X1379449","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:21:30 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","5 miles S Sells","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","BioGeomancer Workbench","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:52,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:52,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425438962,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866965","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","5bd46239-1a8a-4262-b88f-8c2609b8b4d3","X1377975","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:20:06 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","10 miles W Sells","","",NA,NA,NA,NA,"","10 miles west of Sells",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:52,NA,NA,NA,NA,NA,"RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:52,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425433948,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866978","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","6407c0dc-c46a-42d3-a159-641ca3e551b5","X1379500","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:21:30 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","5 miles S Sells","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","BioGeomancer Workbench","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425433947,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866970","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","e9cacb21-187f-4b6a-9b6f-fe03e72b78d5","X1379675","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:21:08 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","5 miles S Sells","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","BioGeomancer Workbench","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425433945,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866956","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","1171490c-689d-4f8b-87ed-5d28df26478d","X1379707","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:16:57 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","22 miles E Sells, Palo Verde","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:52,NA,NA,NA,NA,NA,"RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:52,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425178933,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866973","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","271a9648-cb24-4a32-b207-7225874e1491","X1378792","","Chamberlain",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:21:30 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","5 miles S Sells","","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","BioGeomancer Workbench","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:54,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:54,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4425178931,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48866959","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","ab291105-89cb-45c1-9ca4-7add3ef45a3f","X1379671","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"11/17/2015 7:18:23 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","Arizona","Pima","","10 miles N Ajo","","",NA,NA,NA,NA,"","10 miles north Ajo",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site + distance/direction","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:53,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:53,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
4424948343,"Not-for-profit use only","","","CC_BY_NC_4_0",2023-01-02 18:38:49,NA,"https://scan-bugs.org:443/portal/collections/individual/index.php?occid=48870051","Texas A&M University","","","13b264e0-ea1c-4ff2-8229-0507f8dbf46a","","TAMU","TAMUIC","","","PRESERVED_SPECIMEN","",NA,"","b5fc13ba-02f3-45e6-828d-6829d77185af","X0411822","","",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,"georeferencing complete","PRESENT","","",NA,NA,"","","","","",NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"2/19/2016 8:44:32 AM","","",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"US","California","Riverside","","20 miles N Blythe","","",NA,NA,NA,NA,"","20 miles north Blythe",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"D. Allen Dean",NA,"named place/site","GEOLocate Web","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","20506","",2018-01-01 00:00:00,NA,NA,"","239052","",NA,NA,NA,NA,NA,"","Centris pallida Fox, 1899","","",NA,"",NA,NA,"","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae",NA,"Centris","Centris",NA,NA,"pallida","",NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"96193ea2-f762-11e1-a439-00145eb45e9a","US",2023-12-29 09:32:53,NA,NA,NA,NA,NA,"RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH","",FALSE,FALSE,1342915,1342915,1,54,216,1457,4334,1342796,NA,1342915,"Centris pallida","Centris pallida Fox, 1899","Centris pallida",NA,"DWC_ARCHIVE",2023-12-29 09:32:53,2023-12-29 09:11:21,FALSE,NA,"","","","","","","","","","NE",NA
